request_id,zone_id,event_time,ingest_time,final_fare,surge_multiplier,weather
3a85e565-542f-4585-9d6d-c24f11c94984,NorthYork,2026-03-01 02:47:28,2026-03-01 02:47:40,15.36,1.0,clear
19e2abf6-1ed9-40fd-955a-ce40775eeccd,Downtown,2026-03-01 02:47:21,2026-03-01 02:47:59,12.8,1.0,clear
dc709764-3550-4eb4-8d40-1603ba010af3,Yorkdale,2026-03-01 02:47:57,2026-03-01 02:48:12,14.77,1.0,clear
83dfa77d-1486-4a91-9bf2-d58b96383fab,Scarborough,2026-03-01 02:48:02,2026-03-01 02:48:41,20.26,1.0,clear
e408da26-5f48-462e-a627-b8dcc5060422,UnionStation,2026-03-01 02:43:56,2026-03-01 02:49:11,25.22,1.6,snow
66f94e16-7c9c-4804-832a-7337df7c4c42,NorthYork,2026-03-01 02:48:34,2026-03-01 02:49:21,21.62,1.3,rain
a0325705-9beb-4f64-8d23-50e9d5f1304d,Airport,2026-03-01 02:49:21,2026-03-01 02:50:13,19.43,1.0,clear
f20ee985-ae05-4065-b3a5-e576d0de0888,Airport,2026-03-01 02:43:50,2026-03-01 02:50:57,21.99,1.6,snow
797b5f5d-e574-48b5-b140-8bd934409478,Airport,2026-03-01 02:44:32,2026-03-01 02:50:57,8.81,1.0,clear
d3ec7b60-020d-4b31-8dc7-bade2a172d82,Scarborough,2026-03-01 02:50:33,2026-03-01 02:50:58,18.0,1.0,clear
b7604a7f-2992-448f-a428-ae419e52d628,Scarborough,2026-03-01 02:41:50,2026-03-01 02:51:36,19.98,1.3,rain
a2c2f8bf-6b6f-4fe4-b142-6037c0c67961,Yorkdale,2026-03-01 02:52:04,2026-03-01 02:52:53,24.72,1.0,clear
98c6dbac-0564-4094-8ecf-d0ac295b3f02,UofT,2026-03-01 02:51:27,2026-03-01 02:53:14,24.29,1.0,clear
99ec3bf7-29f1-416b-b818-8a27b8fd1af6,Downtown,2026-03-01 02:53:33,2026-03-01 02:54:20,12.22,1.0,clear
2cb37505-3608-4a50-af8b-e280498ab81a,Midtown,2026-03-01 02:54:18,2026-03-01 02:54:41,16.54,1.3,rain
98ef3caa-14de-4891-8120-4e9a197bb3f1,Waterfront,2026-03-01 02:48:09,2026-03-01 02:56:07,18.1,1.0,clear
8c9b8ada-5d53-402a-84af-10df8b5e6289,NorthYork,2026-03-01 02:58:13,2026-03-01 02:58:30,16.26,1.0,clear
0679b596-b668-40c1-a1cb-87934adc217a,Airport,2026-03-01 02:58:50,2026-03-01 02:58:53,9.33,1.0,clear
cb7ccbf0-c907-4ac0-b204-2ef1eb16d472,UnionStation,2026-03-01 02:57:53,2026-03-01 02:59:13,14.39,1.0,clear
1b550296-11b7-4eb2-b440-979677bacb0c,UofT,2026-03-01 02:58:59,2026-03-01 02:59:56,27.75,1.3,rain
64ab80e7-3cf0-4f2a-b235-2c0a6c72e8b8,Airport,2026-03-01 03:00:03,2026-03-01 03:00:35,12.72,1.0,clear
2c20494f-fe6e-40ef-af9d-d328055bd09e,Etobicoke,2026-03-01 03:00:28,2026-03-01 03:00:45,20.4,1.0,clear
42a32a31-76be-4fa5-839d-fb2fd3d5a2a4,Scarborough,2026-03-01 03:00:31,2026-03-01 03:01:22,19.15,1.0,clear
c7752f0e-d186-46ca-b108-d9b24ee13973,Scarborough,2026-03-01 03:03:20,2026-03-01 03:03:43,23.31,1.0,clear
37a63f69-4287-47c4-a6b9-818d46df670c,Etobicoke,2026-03-01 02:59:05,2026-03-01 03:03:49,16.89,1.0,clear
d3f5e465-40f9-4551-9572-b195cb765c42,NorthYork,2026-03-01 03:03:33,2026-03-01 03:04:05,11.91,1.0,clear
1a95d372-8de9-47ed-96bd-1f07cefb76c4,Airport,2026-03-01 03:04:13,2026-03-01 03:04:41,12.21,1.0,clear
e939d7d0-a990-43ee-a9a3-b47b2ce3be01,Downtown,2026-03-01 03:04:34,2026-03-01 03:04:58,14.53,1.0,clear
cd4829a1-21af-4733-a6c0-ff91b32ecfc8,NorthYork,2026-03-01 03:04:46,2026-03-01 03:05:46,21.74,1.0,clear
1a4007d8-ffec-4ae3-a20d-b5ac77e2fb21,UnionStation,2026-03-01 03:05:33,2026-03-01 03:05:53,17.86,1.3,rain
14930661-e986-4f5b-a117-4375a864eb06,Midtown,2026-03-01 03:05:36,2026-03-01 03:07:15,23.17,1.0,clear
b7d8bd4b-6e63-484f-9f9e-8e17a6ea3963,Airport,2026-03-01 03:07:01,2026-03-01 03:07:51,38.73,1.6,snow
29b88486-a660-44b6-a9eb-59cc80331966,UnionStation,2026-03-01 03:07:33,2026-03-01 03:08:23,18.1,1.3,rain
62de9bf5-36fe-41db-b215-37187e42cc1f,Yorkdale,2026-03-01 03:08:04,2026-03-01 03:08:50,15.96,1.6,snow
b29a03d0-35d3-4f8c-a363-fa7e74a14832,Waterfront,2026-03-01 03:08:46,2026-03-01 03:10:13,21.03,1.0,clear
2a5ac99e-a6cb-4d1e-b798-65e9ad1c3d5d,UofT,2026-03-01 03:10:25,2026-03-01 03:10:29,10.89,1.0,clear
c9c0972a-bf26-4cda-8fd3-35344d52919c,Waterfront,2026-03-01 03:10:42,2026-03-01 03:10:43,17.43,1.0,clear
5b7242fa-e6f8-46c3-91be-471665d625a1,Yorkdale,2026-03-01 03:11:38,2026-03-01 03:11:42,30.48,1.6,snow
84083386-71c7-4653-823e-3452183a1224,Scarborough,2026-03-01 03:11:46,2026-03-01 03:12:05,17.35,1.0,clear
9dbd2685-2d91-4add-b570-e6285658b6ed,Etobicoke,2026-03-01 03:04:22,2026-03-01 03:12:14,22.9,1.0,clear
d01a4dd9-5ced-4be7-8a00-af2bb12388b0,Downtown,2026-03-01 03:13:13,2026-03-01 03:13:58,15.05,1.0,clear
8de20496-0e0d-4fe7-a1f7-9ecbfd936d4d,UnionStation,2026-03-01 03:14:25,2026-03-01 03:14:57,13.7,1.3,rain
e7bc7314-96f5-4869-a265-0b49af666fe2,UofT,2026-03-01 03:14:22,2026-03-01 03:15:00,8.85,1.0,clear
92aa931b-cf76-428b-a7ac-d0876301d42c,Downtown,2026-03-01 03:14:50,2026-03-01 03:15:31,18.99,1.3,rain
a69a8807-6e5d-4ae2-8efa-18d5b538f877,Scarborough,2026-03-01 03:15:46,2026-03-01 03:16:10,18.17,1.0,clear
b8621354-921a-4728-9a06-5800174743db,Yorkdale,2026-03-01 03:15:25,2026-03-01 03:16:21,23.52,1.0,clear
70b84274-04c6-47e2-9d39-6a8f9481f51f,UnionStation,2026-03-01 03:16:54,2026-03-01 03:16:57,24.06,1.0,clear
948458c1-a89f-47e9-a079-64ed2a8e1029,NorthYork,2026-03-01 03:17:28,2026-03-01 03:17:38,28.11,1.3,rain
63dcb08c-fca5-4512-8b71-bfc8a3387a97,NorthYork,2026-03-01 03:17:27,2026-03-01 03:17:40,10.77,1.0,clear
4646d60c-8c2d-424d-8b96-8a61cf948f31,Yorkdale,2026-03-01 03:17:15,2026-03-01 03:18:05,15.87,1.0,clear
4288f048-7f8f-40b9-a400-92efbb90655b,Downtown,2026-03-01 03:15:49,2026-03-01 03:18:08,9.76,1.0,clear
a4e2d959-6b4f-48e4-a406-29af0d830a36,Yorkdale,2026-03-01 03:18:33,2026-03-01 03:19:14,37.01,1.6,snow
a56565e8-3305-45e5-91c4-e99d76b174bb,Airport,2026-03-01 03:18:15,2026-03-01 03:19:14,15.22,1.3,rain
c2e29d69-358c-47d1-b86d-e16a01deca4f,Downtown,2026-03-01 03:19:55,2026-03-01 03:20:03,22.59,1.6,snow
3130a239-5e67-4c8d-bfd3-d5a2afb12151,Airport,2026-03-01 03:20:26,2026-03-01 03:20:45,15.71,1.0,clear
6bb91d0a-928a-4888-ae12-7eaf87811b6b,Airport,2026-03-01 03:21:17,2026-03-01 03:22:11,13.9,1.3,rain
1264a2ff-46c2-4dae-b3b9-9796b411d5a3,Yorkdale,2026-03-01 03:20:46,2026-03-01 03:23:27,20.48,1.0,clear
6416c512-6a38-4d5e-9f9d-35ffa4a280e0,Scarborough,2026-03-01 03:23:03,2026-03-01 03:23:32,12.92,1.3,rain
ab7255a5-4e47-43a5-939b-7abe1aedd7bd,Yorkdale,2026-03-01 03:20:57,2026-03-01 03:23:38,20.71,1.0,clear
45318bfb-2609-40ac-9c70-004812a40db4,Scarborough,2026-03-01 03:23:54,2026-03-01 03:23:57,19.3,1.0,clear
ce0a0a4c-0fed-46fb-ad12-15e872a49ce7,Midtown,2026-03-01 03:24:00,2026-03-01 03:24:02,21.71,1.0,clear
6ca68f88-ac67-4e15-bb0e-60eabcefb639,Yorkdale,2026-03-01 03:26:27,2026-03-01 03:27:21,17.53,1.3,rain
32a2d222-1449-4040-80bb-80057b708f4b,Etobicoke,2026-03-01 03:29:19,2026-03-01 03:29:37,14.8,1.0,clear
787b4732-2b85-46ab-826c-cdebe4a368cd,Yorkdale,2026-03-01 03:29:01,2026-03-01 03:29:41,16.63,1.0,clear
5e51fae3-9ad9-4c0c-8812-7d7261ed2677,Midtown,2026-03-01 03:30:52,2026-03-01 03:31:07,15.13,1.0,clear
2bc7c87e-ffa9-4036-ad5b-0f827425014f,Airport,2026-03-01 03:28:19,2026-03-01 03:31:12,18.55,1.6,snow
9bb557b4-8408-4fd4-80e1-17871bfbb64c,Midtown,2026-03-01 03:31:40,2026-03-01 03:32:13,8.82,1.0,clear
6d6a3073-55c2-4922-8ab8-5c1b8bfb1888,Midtown,2026-03-01 03:32:13,2026-03-01 03:32:59,11.76,1.0,clear
117dce82-ffcf-40ee-a82b-e4894776a91c,Downtown,2026-03-01 03:32:52,2026-03-01 03:33:02,15.14,1.0,clear
e0646f5c-7091-4da1-84b8-c988b697950c,Scarborough,2026-03-01 03:32:43,2026-03-01 03:34:02,9.72,1.0,clear
597076b2-f578-4ed6-b8a3-db94eb6d5bb1,UofT,2026-03-01 03:33:29,2026-03-01 03:34:17,13.71,1.0,clear
cf666454-2bea-4a98-8810-da353d6a31dc,UofT,2026-03-01 03:34:04,2026-03-01 03:34:50,17.49,1.0,clear
9db0221e-3465-4c8b-8627-8766165d0a3b,UofT,2026-03-01 03:28:59,2026-03-01 03:35:12,24.57,1.0,clear
ed1e6503-e8e7-4c3d-8646-e58178c651b3,Midtown,2026-03-01 03:35:34,2026-03-01 03:36:02,22.77,1.6,snow
83259735-2f99-4f75-b1e4-2f093f429a67,Airport,2026-03-01 03:36:59,2026-03-01 03:38:18,11.11,1.0,clear
3a1da7e4-26c9-480e-aa77-55ae25c45fdf,NorthYork,2026-03-01 03:38:33,2026-03-01 03:39:12,13.4,1.0,clear
34eeb2ca-9f13-487f-8f6c-8c691c3da930,Waterfront,2026-03-01 03:39:19,2026-03-01 03:40:05,9.13,1.0,clear
cac0f5b1-dec6-4d97-9769-3376082ff771,Midtown,2026-03-01 03:39:36,2026-03-01 03:40:10,11.05,1.0,clear
d26bfd4a-15d5-43fb-b187-e89a4d238c5e,Waterfront,2026-03-01 03:39:38,2026-03-01 03:40:19,24.62,1.0,clear
654ff41a-c228-40eb-8cb2-2863b36ec2ea,UofT,2026-03-01 03:39:33,2026-03-01 03:40:23,23.36,1.0,clear
efca2180-7f61-429c-b192-741f2a701b9c,Scarborough,2026-03-01 03:41:14,2026-03-01 03:41:26,15.72,1.0,clear
d4f1c9c7-8d4e-4462-a33c-a30741b3d683,Scarborough,2026-03-01 03:41:12,2026-03-01 03:42:11,14.96,1.0,clear
e6a5baf2-7ed4-444d-b6cd-5ea5ce1a8762,Etobicoke,2026-03-01 03:39:26,2026-03-01 03:42:18,20.1,1.0,clear
a1a0d771-3855-46b3-a754-6738a79bb033,Airport,2026-03-01 03:43:57,2026-03-01 03:43:58,8.72,1.0,clear
250b08aa-63a8-43ac-baec-ad02a9366339,Yorkdale,2026-03-01 03:44:47,2026-03-01 03:44:49,11.88,1.0,clear
ee977be8-6572-4884-87b9-d44ba6ca25ab,Airport,2026-03-01 03:45:08,2026-03-01 03:45:48,24.87,1.0,clear
3f789a78-edf5-4e23-9907-fdf73af78624,Yorkdale,2026-03-01 03:46:27,2026-03-01 03:46:48,13.35,1.3,rain
acab6286-f6f6-4090-8a85-0050e100e1c5,Scarborough,2026-03-01 03:44:33,2026-03-01 03:47:31,31.92,1.3,rain
cd667cac-73c2-4046-b0ab-9e0fe2b6b6ab,UnionStation,2026-03-01 03:48:03,2026-03-01 03:48:37,8.48,1.0,clear
2973cc91-1927-4e0e-a71d-9279561b0965,NorthYork,2026-03-01 03:47:02,2026-03-01 03:48:41,19.13,1.0,clear
74e9c6a3-0a24-4753-9172-d9aa063a7296,NorthYork,2026-03-01 03:47:01,2026-03-01 03:49:32,38.17,1.6,snow
d202ca77-6c6d-4d6f-bfe2-5d9d3901f7c9,Airport,2026-03-01 03:42:24,2026-03-01 03:50:31,14.19,1.3,rain
e4f3974c-6742-41fc-b603-45b4ca34cd72,Etobicoke,2026-03-01 03:50:33,2026-03-01 03:51:19,32.04,1.6,snow
725f403b-5f94-408e-9778-dfe3f72d012f,Midtown,2026-03-01 03:51:49,2026-03-01 03:52:21,9.63,1.0,clear
10843e90-9d88-4d10-94b4-dfa6d6db8929,UofT,2026-03-01 03:52:02,2026-03-01 03:52:51,21.6,1.6,snow
13a9cd91-ba7c-4b67-a49f-d12a08e91171,UnionStation,2026-03-01 03:52:34,2026-03-01 03:53:09,20.86,1.0,clear
87a903f8-a323-4df2-a562-ec169c8eb1d0,Yorkdale,2026-03-01 03:50:45,2026-03-01 03:53:37,29.57,1.3,rain
0cb99956-0db4-4767-b443-a1aad6536ed5,Scarborough,2026-03-01 03:51:42,2026-03-01 03:53:43,15.82,1.0,clear
7f885976-3d60-43ef-a13c-c7365aae1930,Etobicoke,2026-03-01 03:52:50,2026-03-01 03:53:48,15.9,1.0,clear
155ade24-3ee2-4473-9e5f-681e17a1a22f,Scarborough,2026-03-01 03:53:42,2026-03-01 03:54:07,21.47,1.0,clear
0eeadcbb-d704-4d06-9027-d7f244a0c039,Scarborough,2026-03-01 03:53:51,2026-03-01 03:54:46,17.61,1.0,clear
5aa1c846-8c38-4fa5-a950-400c271ff68f,Waterfront,2026-03-01 03:54:27,2026-03-01 03:54:53,19.77,1.3,rain
4d05dff6-e2f8-4ae7-846f-fc4a30368dd8,Etobicoke,2026-03-01 03:55:36,2026-03-01 03:55:37,24.22,1.0,clear
2ecb3f57-4a6b-4a68-90b4-79b185b101c3,UnionStation,2026-03-01 03:55:56,2026-03-01 03:58:51,18.08,1.0,clear
066053e4-0e26-4654-b3e6-8b800eb6ea31,Yorkdale,2026-03-01 03:58:42,2026-03-01 03:58:55,28.39,1.3,rain
8d9f6f23-38e8-45d0-824c-9491e15dad57,Yorkdale,2026-03-01 03:58:46,2026-03-01 03:59:30,32.22,1.3,rain
b4650149-0471-49b6-b244-3ff979ea28be,UnionStation,2026-03-01 03:59:27,2026-03-01 03:59:35,16.39,1.0,clear
3f00ef84-d6b7-4eb1-9a2c-2e4d5c5e3037,Waterfront,2026-03-01 03:59:31,2026-03-01 04:00:09,18.14,1.0,clear
fb5fbfa2-b977-4900-bdd0-45a7f29bdb17,Airport,2026-03-01 04:00:16,2026-03-01 04:00:37,18.88,1.0,clear
f46ee38b-8a80-4a7d-be2b-8521859757de,UofT,2026-03-01 03:58:13,2026-03-01 04:01:03,8.74,1.0,clear
fde02df7-8bbc-4176-b516-84e6455ec1d3,Yorkdale,2026-03-01 03:56:08,2026-03-01 04:02:20,17.79,1.0,clear
834757dc-abf5-4a37-aef4-4538fa4c994e,Downtown,2026-03-01 03:56:00,2026-03-01 04:02:31,20.45,1.0,clear
20dcf586-a8b1-49e5-a084-0a99fc167cbc,Waterfront,2026-03-01 04:01:55,2026-03-01 04:02:52,20.63,1.0,clear
8a96cd80-9f4f-4a98-9066-86cf6f70186d,Yorkdale,2026-03-01 04:03:41,2026-03-01 04:04:04,20.56,1.0,clear
18a5e9c1-a354-421f-b501-e531fc23a782,Waterfront,2026-03-01 04:04:11,2026-03-01 04:04:41,10.41,1.0,clear
48a7b303-befa-43bc-a5cb-22e8a72f9048,Scarborough,2026-03-01 04:06:30,2026-03-01 04:06:53,16.84,1.0,clear
ab266e1a-92ac-4132-8e12-db9661459d0f,UofT,2026-03-01 04:07:35,2026-03-01 04:08:28,11.58,1.0,clear
65bf0adf-fc91-4508-918d-be32c5fa3cba,Etobicoke,2026-03-01 04:08:57,2026-03-01 04:08:58,9.98,1.0,clear
ce816bc0-061c-44af-965f-e17ea9dc813d,Yorkdale,2026-03-01 04:08:58,2026-03-01 04:09:19,11.81,1.0,clear
63c45b29-10de-43be-b327-f71d867c29fd,NorthYork,2026-03-01 04:08:56,2026-03-01 04:09:34,16.97,1.0,clear
fc7094f0-2bde-4635-b558-2b0df73b6bfd,Downtown,2026-03-01 04:06:30,2026-03-01 04:09:38,23.99,1.3,rain
23cdec2a-59ef-44b4-8a5e-03d922289724,UnionStation,2026-03-01 04:02:19,2026-03-01 04:10:06,27.69,1.3,rain
b72c2abf-a50c-43dc-b8a4-6d4c9fbe7048,Airport,2026-03-01 04:10:14,2026-03-01 04:10:43,12.87,1.3,rain
8058814c-2308-4a04-9757-416b1fcf9d8d,UnionStation,2026-03-01 04:10:35,2026-03-01 04:10:50,22.96,1.0,clear
f9303af3-43c9-4033-a2cc-432d596ca864,UofT,2026-03-01 04:05:33,2026-03-01 04:10:57,11.82,1.0,clear
416ef58a-ef52-43d8-bfab-e36bed1703a4,Downtown,2026-03-01 04:11:37,2026-03-01 04:11:43,16.28,1.3,rain
6dd0ae44-1e67-47f5-bede-05295e6b97cb,NorthYork,2026-03-01 04:11:15,2026-03-01 04:11:45,30.92,1.6,snow
7380ff05-7dcf-4068-9986-c47d22a174de,Airport,2026-03-01 04:09:56,2026-03-01 04:11:48,19.9,1.3,rain
8e3f7156-9e22-4b50-adf2-a018a172ebcf,Downtown,2026-03-01 04:07:49,2026-03-01 04:11:49,21.84,1.3,rain
0a6b7c4f-b01c-4160-85f1-c068372dcca3,Airport,2026-03-01 04:11:52,2026-03-01 04:12:12,16.08,1.0,clear
20050e77-d86e-4e20-b162-1d76b9bfcfbf,Yorkdale,2026-03-01 04:13:38,2026-03-01 04:13:38,24.22,1.0,clear
69931ef2-ac55-4196-9dd0-37de183fc771,Downtown,2026-03-01 04:13:23,2026-03-01 04:14:23,16.1,1.0,clear
6a8bc35d-94d2-4ec4-b18c-aeed1d480553,NorthYork,2026-03-01 04:15:19,2026-03-01 04:15:24,22.29,1.0,clear
d9137dab-fdd5-476c-b2a2-c5f12f8a833b,Yorkdale,2026-03-01 04:13:18,2026-03-01 04:15:49,21.5,1.3,rain
038fb371-3460-4399-9e84-f2ecd423a494,Airport,2026-03-01 04:15:36,2026-03-01 04:16:20,34.92,1.6,snow
19ae975f-c40a-4d7d-afbe-91946c13dc2e,UofT,2026-03-01 04:16:16,2026-03-01 04:16:31,31.94,1.6,snow
e61d95a5-879b-4711-80a8-b13e4c28ad7e,Midtown,2026-03-01 04:18:11,2026-03-01 04:19:06,20.53,1.3,rain
8c83c8c9-dccf-4cc7-899c-ff2cf37313e7,UnionStation,2026-03-01 04:20:31,2026-03-01 04:21:07,13.56,1.0,clear
d72933ac-cbef-42a7-b304-c9ed8d4573fb,Midtown,2026-03-01 04:21:15,2026-03-01 04:21:15,17.68,1.0,clear
353b7a25-e4c4-40a8-a075-fd2ba3f8b551,Waterfront,2026-03-01 04:18:37,2026-03-01 04:21:29,20.36,1.0,clear
e70deee8-67dc-47cf-9e93-c08a30474c6e,Etobicoke,2026-03-01 04:21:44,2026-03-01 04:23:01,8.92,1.0,clear
0e7e1528-13f6-45e9-85b6-4ddac5f64d10,NorthYork,2026-03-01 04:17:00,2026-03-01 04:24:46,9.95,1.0,clear
c05abe84-51bf-4c22-9355-5f65afee8f32,Yorkdale,2026-03-01 04:24:46,2026-03-01 04:24:49,13.67,1.0,clear
a0780b48-fa9d-4475-b244-029c0878adf3,Airport,2026-03-01 04:22:40,2026-03-01 04:25:29,14.33,1.3,rain
3462e940-1913-4f92-924f-e6d5cd0ec102,UofT,2026-03-01 04:25:31,2026-03-01 04:25:47,23.12,1.0,clear
49f131e4-8d57-4c7a-a0d0-f819cff6a123,Airport,2026-03-01 04:25:53,2026-03-01 04:26:39,16.79,1.0,clear
43d88784-3a37-46e6-a169-f51eaaeaa8be,Midtown,2026-03-01 04:19:31,2026-03-01 04:28:05,19.7,1.0,clear
a23ff9b4-fad7-4023-892a-daeaa3e31f87,Downtown,2026-03-01 04:27:39,2026-03-01 04:28:31,17.37,1.6,snow
b2fa4a5f-938b-42f7-8028-fd8682243fa8,Airport,2026-03-01 04:23:32,2026-03-01 04:28:40,24.14,1.0,clear
96ed2e0c-2bc3-4b0c-94bb-3d4937d39f90,Downtown,2026-03-01 04:28:51,2026-03-01 04:29:47,22.44,1.3,rain
949262c5-f0b1-41a8-b652-1121ec18fb4e,Waterfront,2026-03-01 04:28:54,2026-03-01 04:29:49,15.26,1.6,snow
57ce37ca-5816-4a7c-b9b3-ad7068230bb1,Midtown,2026-03-01 04:28:10,2026-03-01 04:30:24,16.56,1.3,rain
de1c758b-ce56-46d3-b9b0-788ecdd33d1d,NorthYork,2026-03-01 04:31:00,2026-03-01 04:31:03,20.87,1.0,clear
6e37f43d-99cb-45d6-ad0d-240b3b0e7315,Downtown,2026-03-01 04:25:23,2026-03-01 04:31:06,21.06,1.0,clear
c77064f7-3b41-46e2-b9a6-b2cbf3f4e397,Midtown,2026-03-01 04:31:04,2026-03-01 04:31:15,17.71,1.6,snow
42816c0d-0c56-4003-bb7b-1ce37766cdbb,NorthYork,2026-03-01 04:29:42,2026-03-01 04:31:45,25.81,1.6,snow
9e458553-e269-4a1d-b628-92408678d0c4,UnionStation,2026-03-01 04:31:00,2026-03-01 04:31:50,20.88,1.0,clear
65e8367f-0c71-48c5-ae61-0738185b8b34,Etobicoke,2026-03-01 04:31:55,2026-03-01 04:32:11,18.08,1.6,snow
6ba1adca-2829-4a0d-8a8d-1fac1e1c6c24,UofT,2026-03-01 04:32:33,2026-03-01 04:32:34,15.56,1.0,clear
138c7af9-3fe9-4c76-9368-a7428e1c5f73,Airport,2026-03-01 04:26:37,2026-03-01 04:32:58,18.99,1.3,rain
5817fe22-a9fb-4e0e-b49b-8d076ba0eeaa,UofT,2026-03-01 04:25:06,2026-03-01 04:33:10,19.35,1.0,clear
2070ba61-eb86-4a56-b1d2-1b2abff8df81,Midtown,2026-03-01 04:33:09,2026-03-01 04:33:15,11.58,1.0,clear
f0505677-5073-4852-bef6-092e625564ad,UofT,2026-03-01 04:32:30,2026-03-01 04:33:23,15.04,1.0,clear
c8feec82-4163-442f-a7bc-ec403d511c32,Midtown,2026-03-01 04:33:21,2026-03-01 04:34:08,11.72,1.0,clear
989bd9a2-9c85-4d3c-9f9d-a9f8789d6b5d,NorthYork,2026-03-01 04:34:18,2026-03-01 04:34:31,9.43,1.0,clear
4f607aca-c24f-4d5e-b62b-286f3e8fbf3f,Airport,2026-03-01 04:35:15,2026-03-01 04:35:34,18.61,1.6,snow
909ae436-44ef-4dd4-9072-88c0bea440a0,UofT,2026-03-01 04:35:44,2026-03-01 04:36:00,24.11,1.0,clear
01f54001-4ef9-4fd0-8948-a91319aa799b,Airport,2026-03-01 04:31:14,2026-03-01 04:36:09,10.75,1.0,clear
25aaf127-56b5-465d-a845-5b336c808424,NorthYork,2026-03-01 04:36:31,2026-03-01 04:36:39,17.41,1.0,clear
0fa46a29-538d-40de-9ce7-4a6fdf35a2a2,Waterfront,2026-03-01 04:36:03,2026-03-01 04:37:50,8.9,1.0,clear
fb2ce6b6-2535-49b7-92d1-d7dcd8587239,Airport,2026-03-01 04:38:08,2026-03-01 04:38:22,13.57,1.0,clear
bff39f4f-d975-4882-9281-7b71316dca57,UofT,2026-03-01 04:39:44,2026-03-01 04:39:45,23.68,1.3,rain
838e2c37-bb4e-4ffb-9ca2-3ff92420376a,Downtown,2026-03-01 04:36:07,2026-03-01 04:40:14,25.65,1.3,rain
dd8705cf-f1e4-4210-aa68-e5b41aca5b3c,Waterfront,2026-03-01 04:41:10,2026-03-01 04:41:15,10.13,1.0,clear
7b6720da-aebc-406b-852b-e554774f625f,UnionStation,2026-03-01 04:40:27,2026-03-01 04:41:23,18.3,1.0,clear
10fd0295-b5a1-4e9f-bb3f-436c10bdf5ca,Waterfront,2026-03-01 04:40:49,2026-03-01 04:41:43,12.37,1.0,clear
75dab686-0dfc-4419-be1f-8087ecf2da31,UofT,2026-03-01 04:32:31,2026-03-01 04:42:23,15.7,1.0,clear
1ec896c3-a24a-41ce-8659-96d6e65539f8,UofT,2026-03-01 04:41:46,2026-03-01 04:42:29,24.18,1.0,clear
668cffaf-7e37-4bb8-9494-4165517788d4,Airport,2026-03-01 04:42:38,2026-03-01 04:42:40,25.75,1.3,rain
0c773ac3-8586-4c54-a868-41ce495b5fbc,Waterfront,2026-03-01 04:43:29,2026-03-01 04:43:31,12.77,1.3,rain
17ef04a3-e858-4ee8-8ef2-7b9f74385920,Scarborough,2026-03-01 04:45:03,2026-03-01 04:45:48,11.72,1.3,rain
e9941c0b-4044-4fdb-8f52-a5471046c4f1,NorthYork,2026-03-01 04:41:39,2026-03-01 04:46:16,9.03,1.0,clear
68fe7231-be3e-4cc9-b202-62ff0e9ae322,Midtown,2026-03-01 04:38:03,2026-03-01 04:46:18,19.51,1.0,clear
b12bf021-7ef1-4cb3-90ed-b316de9749c4,Etobicoke,2026-03-01 04:46:18,2026-03-01 04:46:59,23.61,1.0,clear
9a5cfcd5-fafa-41f3-802f-634482043921,Yorkdale,2026-03-01 04:44:42,2026-03-01 04:47:05,23.25,1.0,clear
36f8b99f-0916-4bbf-8aee-f3a777fccf15,Yorkdale,2026-03-01 04:45:02,2026-03-01 04:47:46,24.46,1.0,clear
f6ae433d-ed02-4f0c-9a5e-a9b7fc84be03,Etobicoke,2026-03-01 04:47:41,2026-03-01 04:47:48,9.65,1.0,clear
11a8ca32-0025-49e8-86b5-f272ef907fae,Midtown,2026-03-01 04:47:25,2026-03-01 04:47:56,8.21,1.0,clear
fba7fa27-53e8-4af3-8705-13d4e44af62c,UofT,2026-03-01 04:48:25,2026-03-01 04:48:37,20.54,1.0,clear
4256c063-040e-4c6b-ad35-376486b0f3fb,NorthYork,2026-03-01 04:46:35,2026-03-01 04:49:12,12.03,1.3,rain
05c3938a-bee4-47d8-8d07-c54591e8c1ea,Midtown,2026-03-01 04:47:54,2026-03-01 04:50:29,24.16,1.0,clear
b3f894b5-d844-471d-b701-ef10d319e6d8,Midtown,2026-03-01 04:47:51,2026-03-01 04:50:41,17.2,1.0,clear
8c79156f-dc56-4b99-b820-30a3f3f12b3f,Midtown,2026-03-01 04:49:55,2026-03-01 04:51:09,18.97,1.3,rain
d4d0d72f-4b52-442b-bb91-525d1ecc34c7,Midtown,2026-03-01 04:49:52,2026-03-01 04:52:18,22.08,1.0,clear
a323c73b-3f1d-403f-8969-e090fc5cb30e,NorthYork,2026-03-01 04:51:39,2026-03-01 04:53:04,22.06,1.0,clear
ee5a0f2d-42bf-41f7-988e-15a325667b04,Airport,2026-03-01 04:48:42,2026-03-01 04:53:06,22.13,1.3,rain
d4a13b6c-69d3-4499-821c-5831fec9371e,NorthYork,2026-03-01 04:53:21,2026-03-01 04:53:39,20.62,1.0,clear
4368b8c0-bf9f-42da-b71c-1c908aee280e,Airport,2026-03-01 04:52:55,2026-03-01 04:53:49,26.14,1.3,rain
d517e615-25d3-4199-8662-ba12c9ff85b0,UofT,2026-03-01 04:54:07,2026-03-01 04:54:44,17.4,1.0,clear
07ebd516-e6f4-4fed-b78a-327762f42920,UofT,2026-03-01 04:54:37,2026-03-01 04:55:12,14.72,1.0,clear
